Country,Country,Code,Year,Wine Production (tons),Average Temperature (F°),Minimum Temperature (F°),Maximum Temperature (F°),Median Temperature (F°),Standard Deviation
1578,Madagascar,MDG,1982,5715.26,73.40195,74.0858,77.22319999999999,68.0738,3.6362978107110253
1579,Madagascar,MDG,1983,6259.57,73.8722,74.6591,78.368,68.0018,3.8884383338769375
1580,Madagascar,MDG,1984,6803.89,72.81425,74.00479999999999,77.2214,66.3764,4.20254459378211
1581,Madagascar,MDG,1985,6985.32,73.1837,73.6052,78.152,66.9848,3.999573770472869
1582,Madagascar,MDG,1986,7076.04,73.01495,74.44669999999999,77.3798,65.597,4.482260197814164
1583,Madagascar,MDG,1987,7166.76,74.06075,75.0299,79.09160000000001,67.4942,4.117970679506201
1584,Madagascar,MDG,1988,7257.48,73.85885,75.4088,78.5192,67.7624,3.9009940785534547
1585,Madagascar,MDG,1989,7711.07,73.27955,74.2316,77.162,67.3016,3.806893999169024
1586,Madagascar,MDG,1990,5443.11,73.62349999999999,74.867,77.7866,66.2954,3.9895331825347
1587,Madagascar,MDG,1991,5443.11,73.9886,74.957,78.96740000000001,66.7562,4.244515751370977
1588,Madagascar,MDG,1992,5533.83,74.01440000000001,75.14689999999999,78.2996,66.8714,4.2132197767589465
1589,Madagascar,MDG,1993,5443.11,74.2205,75.5186,78.7244,67.6976,4.131622935800936
1590,Madagascar,MDG,1994,5352.39,74.20025,75.30799999999999,78.1178,66.9902,4.042062728247906
1591,Madagascar,MDG,1995,5443.11,74.26355,75.7886,78.5246,68.3654,3.8372083215180424
1592,Madagascar,MDG,1996,5443.11,73.87325,74.4296,78.3212,66.956,4.198427184402183
1593,Madagascar,MDG,1997,5533.83,74.21525000000001,74.88320000000002,78.8,67.7138,3.968524792207255
1594,Madagascar,MDG,1998,5624.55,74.75615,75.695,80.00240000000001,67.8668,4.342998855943589
1595,Madagascar,MDG,1999,5715.26,74.15465,74.363,78.6992,68.0792,3.985417815555283
1596,Madagascar,MDG,2000,5624.55,73.9766,75.1919,78.1106,67.0082,3.9738058350333936
1597,Madagascar,MDG,2001,5715.26,74.45645,74.9939,79.1834,67.5158,4.150563725239352
1598,Madagascar,MDG,2002,5715.26,74.5115,75.51320000000001,78.80539999999999,68.32759999999999,4.0837427445465195
1599,Madagascar,MDG,2003,5805.98,74.29145,75.6275,78.332,67.1612,4.2543152835466
1600,Madagascar,MDG,2004,5805.98,74.2154,75.30170000000001,78.746,67.8542,4.100395330829805
1601,Madagascar,MDG,2005,5896.7,74.5193,75.2171,79.2374,67.4564,4.163492558810779
1602,Madagascar,MDG,2006,6078.14,74.59009999999999,75.4367,78.7046,67.892,4.0388684720532115
1603,Madagascar,MDG,2007,6713.17,74.56955,75.6446,78.5318,68.8082,3.83974924571905
1604,Madagascar,MDG,2008,6802.98,73.99804999999999,75.2765,78.7586,67.69579999999999,4.074356225890733
1605,Madagascar,MDG,2009,7512.4,74.5136,75.2144,78.6632,67.892,3.844153239779739
1606,Madagascar,MDG,2010,7529.63,74.92309999999999,76.48339999999999,78.719,67.9658,3.8904143892392744
1607,Madagascar,MDG,2011,7438.91,74.7983,76.0532,79.0016,68.2358,3.7256893809919758
1608,Madagascar,MDG,2012,7620.35,73.9856,75.18650000000001,78.15559999999999,67.118,3.8773185345263808
1609,Madagascar,MDG,2013,7574.99,73.3271,73.8392,78.5732,67.1612,4.902413782151455
1610,Malta,MLT,1961,3048.14,66.05525,66.3656,77.5454,54.2462,8.828338756166776
1611,Malta,MLT,1962,1524.07,65.6633,64.75460000000001,79.3634,53.2526,9.42708937573957
1612,Malta,MLT,1963,2222.6,65.50535,64.5566,79.8746,53.6054,9.445920255712137
1613,Malta,MLT,1964,1714.58,65.30615,64.9787,77.55799999999999,54.0698,8.55956040465333
1614,Malta,MLT,1965,2540.12,65.0573,64.75460000000001,80.1302,50.5778,9.695116325055805
1615,Malta,MLT,1966,2032.09,65.49995,62.8151,79.10600000000001,54.840199999999996,8.906720932429726
1616,Malta,MLT,1967,2540.12,65.50685,66.05600000000001,79.86019999999999,54.266,9.108530620996802
1617,Malta,MLT,1968,2222.6,65.64095,66.2639,78.1592,52.8494,8.732105339857254
1618,Malta,MLT,1969,2540.12,64.96265,66.72109999999999,77.5724,54.4226,8.56554398383961
1619,Malta,MLT,1970,2032.09,65.4692,63.488299999999995,78.818,55.5206,8.282433235359152
1620,Malta,MLT,1971,2984.64,64.7786,63.4919,80.9006,54.104,9.307073270270402
1621,Malta,MLT,1972,2984.64,64.99040000000001,63.62780000000001,76.4348,55.319,8.132567980880108
1622,Malta,MLT,1973,2984.64,65.36675,64.7096,79.2176,53.0366,10.075275981106149
1623,Malta,MLT,1974,2984.64,64.9799,63.4532,78.1124,55.6556,8.613111324444422
1624,Malta,MLT,1975,3619.67,65.21735,64.11290000000001,77.765,53.915,8.801483290745526
1625,Malta,MLT,1976,2667.12,64.30595,62.732299999999995,76.67420000000001,54.0158,8.775529884700568
1626,Malta,MLT,1977,3302.15,66.0893,65.79769999999999,78.3464,56.804,8.040972248541726
1627,Malta,MLT,1978,2349.61,64.7555,62.60629999999999,77.81360000000001,54.303799999999995,8.212439893677931
1628,Malta,MLT,1979,2667.12,65.61575,62.7539,78.29599999999999,55.8716,8.815007826995958
1629,Malta,MLT,1980,2349.61,64.34765,63.87350000000001,78.0998,54.491,8.936869121535493
1630,Malta,MLT,1981,2032.09,65.15075,63.284,77.90899999999999,51.278000000000006,9.495744848423612
1631,Malta,MLT,1982,2032.09,66.34564999999999,64.35679999999999,80.7782,54.0878,10.30286470175782
1632,Malta,MLT,1983,2222.6,65.45585,65.2766,79.2716,53.663,9.514090494390658
1633,Malta,MLT,1984,1905.09,65.00945,65.6357,77.7884,53.393,8.88741459659772
1634,Malta,MLT,1985,1905.09,66.1421,65.9507,78.51559999999999,54.1058,8.844074748049733
1635,Malta,MLT,1986,2032.09,65.80550000000001,65.02010000000001,80.7062,54.928399999999996,9.472833966472953
1636,Malta,MLT,1987,1841.59,66.41584999999999,63.678200000000004,81.1778,52.8476,10.549765992794688
1637,Malta,MLT,1988,2286.11,66.84304999999999,65.9768,81.1472,55.306400000000004,9.70848278648392
1638,Malta,MLT,1989,2095.6,66.14495000000001,64.8905,79.8764,54.3632,8.763756935812406
1639,Malta,MLT,1990,1270.06,67.21115,65.81660000000001,79.0196,55.6898,9.251286853042272
1640,Malta,MLT,1991,1587.57,65.46215,62.667500000000004,79.65140000000001,53.978,9.73300955012001
1641,Malta,MLT,1992,2349.61,65.89775,65.4944,80.4938,53.7602,9.233018558954592
1642,Malta,MLT,1993,2540.12,66.29225,66.0839,80.9186,52.7108,10.009443843282115
1643,Malta,MLT,1994,2857.63,67.7078,67.33760000000001,83.80760000000001,56.0246,9.789767623205552
1644,Malta,MLT,1995,2857.63,66.33095,64.9211,80.5676,53.9726,9.342618144289107
1645,Malta,MLT,1996,2857.63,66.13235,65.5241,80.6162,54.8924,8.774336734373817
1646,Malta,MLT,1997,2857.63,66.914,66.52940000000001,79.8692,56.4944,9.313909938854408
1647,Malta,MLT,1998,1905.09,66.75995,64.922,80.80340000000001,55.889599999999994,9.80861798480389
1648,Malta,MLT,1999,3154.83,67.7156,67.6481,84.0488,52.8728,10.705390733134916
1649,Malta,MLT,2000,2540.12,67.2965,68.1494,81.3668,53.231,9.618663354314691
1650,Malta,MLT,2001,2540.12,67.8374,67.0172,81.1796,55.8932,9.284847160439817
1651,Malta,MLT,2002,2222.6,67.19330000000001,66.641,79.9448,53.7188,9.06419585863172
1652,Malta,MLT,2003,2222.6,67.56185,67.3493,83.7356,51.5174,11.3206036835899
1653,Malta,MLT,2004,2222.6,66.5081,64.0634,80.63419999999999,54.815,9.251803183262068
1654,Malta,MLT,2005,2222.6,65.97515,66.6293,80.04920000000001,51.5678,10.212943336810852
1655,Malta,MLT,2006,1905.09,67.2824,67.16120000000001,80.5766,54.132799999999996,9.637626573912371
1656,Malta,MLT,2007,2222.6,67.54985,65.8409,81.5,57.5114,9.184084688841793
1657,Malta,MLT,2008,2222.6,67.6727,66.9389,81.2552,55.6016,9.272661070833196
1658,Malta,MLT,2009,2222.6,67.24265000000001,66.4619,82.4594,53.5946,9.802021002416705
1659,Malta,MLT,2010,2159.1,67.39595,66.4745,81.0716,56.9858,8.702669335167958
1660,Malta,MLT,2011,2222.6,66.7643,65.70679999999999,80.6918,54.5522,9.41915096173748
1661,Malta,MLT,2012,2286.11,67.6925,67.4996,83.3252,51.7766,10.944941160189028
1662,Malta,MLT,2013,2200.38,66.987275,65.7779,81.5342,54.2552,10.204564748854867
1663,Mexico,MEX,1961,26545.81,69.30305,70.52000000000001,77.0486,58.36280000000001,7.033848499479948
1664,Mexico,MEX,1962,25617.02,69.788,71.1707,78.4076,57.5186,7.256928513308692
1665,Mexico,MEX,1963,29445.49,69.58295,71.4371,77.3798,58.3718,7.359728923429428
1666,Mexico,MEX,1964,31347.44,69.0554,70.2509,77.6066,57.266600000000004,7.438819938673072
1667,Mexico,MEX,1965,35339.99,69.32209999999999,70.1429,77.189,59.6156,6.803704603977293
1668,Mexico,MEX,1966,37867.6,68.70139999999999,69.8324,77.84960000000001,56.4944,7.83773837045078
1669,Mexico,MEX,1967,36547.78,69.23,70.32560000000001,77.4356,57.7202,7.011383425155516
1670,Mexico,MEX,1968,39215.16,68.56895,70.2005,76.72640000000001,58.8074,6.99938366228186
1671,Mexico,MEX,1969,41892.62,69.72590000000001,70.99520000000001,78.59479999999999,60.162800000000004,7.175108785491433
1672,Mexico,MEX,1970,63818.47,68.88215000000001,69.9359,77.2628,58.0694,6.940867239041534
1673,Mexico,MEX,1971,65057.01,69.15259999999999,69.18889999999999,76.64179999999999,60.665000000000006,6.028351264423187
1674,Mexico,MEX,1972,67671.09,69.755,71.8673,76.6778,60.593,6.376443951123398
1675,Mexico,MEX,1973,76960.15,68.8931,69.476,76.7678,57.623000000000005,7.014615004532905
1676,Mexico,MEX,1974,84115.44,69.1367,69.8009,77.07560000000001,59.108,6.58601368714587
1677,Mexico,MEX,1975,87001.39,68.8088,69.7253,76.67420000000001,59.0576,6.461876944890633
1678,Mexico,MEX,1976,99533.51,68.26219999999999,68.67320000000001,76.6976,57.9956,6.81123080427399
1679,Mexico,MEX,1977,103460.64,69.51425,69.9116,77.7056,58.443799999999996,6.899766950016892
1680,Mexico,MEX,1978,149987.3,69.3599,70.2707,77.9414,59.0288,7.204608550087922
1681,Mexico,MEX,1979,142456.41,69.0242,71.10319999999999,78.503,57.6644,7.193127551919392
1682,Mexico,MEX,1980,154501.78,69.8642,69.4265,79.73780000000001,60.1952,7.409470748857967
1683,Mexico,MEX,1981,211238.25,69.35675,70.4786,76.97840000000001,57.7778,6.804307487640726
1684,Mexico,MEX,1982,209076.63,69.89195,71.1455,78.0782,58.9334,7.007597258625164
1685,Mexico,MEX,1983,208286.3,69.21575,69.4967,77.801,58.3106,7.351682096759776
1686,Mexico,MEX,1984,187080.84,68.9207,70.4759,76.127,58.137800000000006,6.542794089544756
1687,Mexico,MEX,1985,198993.3,69.08704999999999,70.1591,77.0108,56.764399999999995,7.205955065146407
1688,Mexico,MEX,1986,223560.47,69.5312,70.91059999999999,77.1224,59.576,6.56889293287966
1689,Mexico,MEX,1987,164216.71,68.8193,69.404,77.0972,57.7346,7.146900183741455
1690,Mexico,MEX,1988,174816.21,69.32495,70.5569,76.6598,58.0874,6.740507672882055
1691,Mexico,MEX,1989,162518.47,69.7373,70.86019999999999,78.0764,57.6824,7.140776146508547
1692,Mexico,MEX,1990,139097.35,69.7295,70.6028,79.0592,60.413,6.6370877548405645
1693,Mexico,MEX,1991,162946.38,69.5114,71.13470000000001,77.1332,59.7812,6.556657814909835
1694,Mexico,MEX,1992,166363.37,69.1706,70.214,78.1736,57.534800000000004,7.198095484476182
1695,Mexico,MEX,1993,151366.7,69.68990000000001,70.4408,77.39059999999999,60.9512,6.40086326535868
1696,Mexico,MEX,1994,184552.97,70.38635000000001,70.8665,78.5012,60.0386,6.6102096476861965
1697,Mexico,MEX,1995,132971.81,70.4672,70.6577,78.161,60.0818,6.634332440487825
1698,Mexico,MEX,1996,120832.58,70.0379,70.2824,78.40039999999999,59.5166,7.024463664806146
1699,Mexico,MEX,1997,138235.47,69.61745,68.92070000000001,78.4022,58.4384,7.537043839656837
1700,Mexico,MEX,1998,123471.44,70.75715000000001,71.1374,80.46679999999999,60.791,7.479772245985716
1701,Mexico,MEX,1999,130916.48,70.0313,71.0159,77.5076,58.706599999999995,6.784870229079887
1702,Mexico,MEX,2000,94459.6,70.21775000000001,70.8836,78.4616,59.3348,6.845235542331611
1703,Mexico,MEX,2001,128039.62,70.0394,71.28229999999999,78.0206,58.6904,7.183985631186276
1704,Mexico,MEX,2002,91830.35,70.205,72.27680000000001,78.26899999999999,59.8406,7.322368584003407
1705,Mexico,MEX,2003,99457.43,70.39295,71.3543,77.9342,59.367200000000004,6.976670367146366
1706,Mexico,MEX,2004,66234.03,69.6647,70.81700000000001,77.7506,59.26819999999999,7.130997131601515
1707,Mexico,MEX,2005,37635.87,70.5443,71.22470000000001,78.971,61.0286,6.929828774744201
1708,Mexico,MEX,2006,51495.61,70.55255,72.3092,78.3518,59.459,6.8459668286583835
1709,Mexico,MEX,2007,57147.59,69.9428,70.77199999999999,77.7758,58.0406,6.892669347014462
1710,Mexico,MEX,2008,50501.46,69.95345,71.2193,78.50659999999999,59.4644,6.622981557700152
1711,Mexico,MEX,2009,40417.75,70.78295,71.40469999999999,79.7324,59.3294,7.137613453516392
1712,Mexico,MEX,2010,31167.24,69.53525,70.42099999999999,79.1366,58.406,7.825722221738913
1713,Mexico,MEX,2011,34665.34,70.8788,72.66470000000001,79.6874,59.251999999999995,7.760463734503596
1714,Mexico,MEX,2012,35431.01,70.97435,72.2867,78.97460000000001,61.132999999999996,6.748231861148386
1715,Mexico,MEX,2013,37649.98,71.9946,75.4034,79.205,59.5382,7.130295640434553
1716,Moldova,MDA,1992,315155.98,49.556000000000004,49.4546,75.7796,27.3056,16.777640099305334
1717,Moldova,MDA,1993,498044.42,47.9663,49.5095,67.94059999999999,26.2238,16.36648453094977
1718,Moldova,MDA,1994,350808.34,51.1955,51.5759,73.3892,29.0336,16.47040636458449
1719,Moldova,MDA,1995,290299.12,49.060249999999996,49.5311,72.8186,24.297800000000002,16.933785195095528
1720,Moldova,MDA,1996,224074.63,47.431999999999995,49.022600000000004,69.6632,19.632199999999997,18.89772209649522
1721,Moldova,MDA,1997,32114.34,47.6432,44.8394,68.96119999999999,23.135,16.104875453104253
1722,Moldova,MDA,1998,113579.53,49.1576,52.1528,70.8728,22.8542,16.907456365865215
1723,Moldova,MDA,1999,66904.87,51.1325,50.9981,74.93720000000002,30.0794,16.5085289041205
1724,Moldova,MDA,2000,100878.94,51.242,52.7603,71.8736,24.593,15.576687356314359
1725,Moldova,MDA,2001,145512.43,50.0015,51.796400000000006,75.4592,20.777,17.3447413250451
1726,Moldova,MDA,2002,139887.89,50.97395,49.3484,75.7454,20.017400000000002,17.28866865164475
1727,Moldova,MDA,2003,179531.86,48.97115,47.4116,71.6396,20.8886,18.52131859003663
1728,Moldova,MDA,2004,308624.25,49.823299999999996,51.1088,70.4246,24.2852,15.54478891216077
1729,Moldova,MDA,2005,338742.78,49.716800000000006,50.011700000000005,71.4722,25.9718,16.317877779127574
1730,Moldova,MDA,2006,175823.29,49.265299999999996,51.287000000000006,70.94480000000001,19.3406,17.58738425276896
1731,Moldova,MDA,2007,116564.17,52.44605000000001,50.396,76.208,30.2882,16.786448149325693
1732,Moldova,MDA,2008,144877.4,51.339949999999995,51.926,72.8258,28.0148,15.287816338539294
1733,Moldova,MDA,2009,117934.02,51.31745,51.9062,73.66640000000001,28.6016,16.448868634015255
1734,Moldova,MDA,2010,120256.41,50.406200000000005,49.967600000000004,75.8732,21.601399999999998,18.52681806404386
1735,Moldova,MDA,2011,119621.38,49.7669,48.4565,72.80600000000001,25.8602,17.314764901141984
1736,Moldova,MDA,2012,133846.04,51.05765,54.1751,77.4158,17.186,20.44083077125514
1737,Moldova,MDA,2013,144206.09,53.5289,59.2799,71.6108,27.3056,18.679922403937944
1738,Montenegro,MNE,2006,15019.35,51.0095,53.0753,71.3048,29.1416,14.681788723449198
1739,Montenegro,MNE,2007,11785.24,52.87115,52.0664,74.1308,31.9838,14.446946396478642
1740,Montenegro,MNE,2008,15404.0,52.9298,52.3067,72.2102,34.304,13.4826429364842
1741,Montenegro,MNE,2009,15507.42,52.6328,51.9917,71.9978,33.3734,14.122810122119985
1742,Montenegro,MNE,2010,16316.62,52.23995,50.45,71.92580000000001,33.4832,13.688345222819702
1743,Montenegro,MNE,2011,10695.71,52.2224,51.163700000000006,72.7916,32.3852,15.044866043815865
1744,Montenegro,MNE,2012,15803.16,52.75730000000001,52.8719,75.6212,27.4676,16.851396595265005
1745,Montenegro,MNE,2013,14514.96,55.166675,57.669799999999995,73.463,34.3958,15.605224101448485
1746,Morocco,MAR,1961,202483.63,65.49560000000001,64.463,81.8888,47.5862,10.922160187934857
1747,Morocco,MAR,1962,172002.23,64.4135,64.5026,82.0058,50.9594,11.634862305236712
1748,Morocco,MAR,1963,233962.94,64.0022,62.8943,79.9628,51.575,10.070092764400755
1749,Morocco,MAR,1964,223042.25,64.3559,62.316500000000005,79.529,47.705,11.482733351348966
1750,Morocco,MAR,1965,312868.06,63.72830000000001,62.4209,78.61280000000001,48.182,10.6854559817624
1751,Morocco,MAR,1966,191415.98,64.31195000000001,63.25790000000001,80.3624,49.5338,10.579912627968842
1752,Morocco,MAR,1967,124175.45,63.578450000000004,62.4029,81.4568,47.1398,11.534655499170553
1753,Morocco,MAR,1968,158757.33,63.89285,63.391099999999994,80.2454,48.2324,11.149108277795136
1754,Morocco,MAR,1969,63502.93,63.7193,61.511900000000004,80.285,48.19279999999999,10.007822760039451
1755,Morocco,MAR,1970,113633.96,64.3343,62.856500000000004,80.825,49.1972,10.69012670917337
1756,Morocco,MAR,1971,104326.25,62.4335,59.9369,78.0548,48.6806,10.771176222931945
1757,Morocco,MAR,1972,103979.7,61.87085,61.592,77.4428,48.551,10.303357587655148
1758,Morocco,MAR,1973,114305.28,63.5675,62.915000000000006,80.1122,48.038,11.422384261695024
1759,Morocco,MAR,1974,115212.46,63.04925,59.6552,80.0816,50.198,11.34106383213433
1760,Morocco,MAR,1975,90718.47,63.34235,61.20500000000001,81.7412,50.4896,10.94508730581069
1761,Morocco,MAR,1976,69853.22,62.6627,60.4697,80.4884,47.6186,10.915914693860353
1762,Morocco,MAR,1977,73481.96,63.91895,63.977900000000005,76.1252,50.971999999999994,8.689923079950395
1763,Morocco,MAR,1978,49895.16,64.31495,62.132000000000005,80.7044,50.6876,10.077856899207747
1764,Morocco,MAR,1979,99790.32,64.1486,62.324600000000004,79.28059999999999,50.6318,10.073485995875055
1765,Morocco,MAR,1980,82553.81,64.50215,64.20830000000001,81.4622,48.8066,11.45469908088538
1766,Morocco,MAR,1981,76203.52,64.9619,64.3262,79.2392,48.5546,10.337550908306001
1767,Morocco,MAR,1982,31751.47,63.86345,62.2364,78.9998,47.9372,10.792539244606138
1768,Morocco,MAR,1983,38101.76,65.39915,64.54669999999999,78.2798,49.208,10.32480101155377
1769,Morocco,MAR,1984,31751.47,63.8852,63.6053,80.7728,48.6806,11.085841304031998
1770,Morocco,MAR,1985,33565.84,64.9568,63.6557,81.14359999999999,48.2054,11.101048653167863
1771,Morocco,MAR,1986,41186.19,64.0268,61.6154,80.1338,50.2502,11.263579208307547
1772,Morocco,MAR,1987,41186.19,65.8664,66.1541,79.304,51.8954,10.231091359540912
1773,Morocco,MAR,1988,32114.34,64.7816,64.553,81.9842,49.1612,11.253340277931215
1774,Morocco,MAR,1989,45549.75,65.3546,63.831199999999995,81.554,47.9174,11.096186880185462
1775,Morocco,MAR,1990,27279.05,65.6558,64.1705,81.8978,48.8408,11.20979726002701
1776,Morocco,MAR,1991,35334.85,63.71105,61.6595,80.84479999999999,49.127,11.633266558881902
1777,Morocco,MAR,1992,39444.39,63.83435,62.9672,80.2562,48.5798,10.697412022158355
1778,Morocco,MAR,1993,30118.53,63.504799999999996,62.4209,81.19579999999999,47.9264,11.293586897478988
1779,Morocco,MAR,1994,25274.17,65.22875,63.5801,82.92920000000001,49.272800000000004,11.343520374565465
1780,Morocco,MAR,1995,15648.94,65.8199,64.8968,80.5748,50.178200000000004,10.22546466621444
1781,Morocco,MAR,1996,25809.41,64.847,64.37750000000001,80.3102,52.16,10.167632683444783
1782,Morocco,MAR,1997,34119.22,65.83865,65.9579,78.6722,52.581199999999995,9.384594115551101
1783,Morocco,MAR,1998,26979.67,65.6828,64.26500000000001,81.2012,49.4798,10.758404872977643
1784,Morocco,MAR,1999,44757.77,65.063,66.0506,81.2588,49.784,12.03337031999688
1785,Morocco,MAR,2000,27124.82,65.41715,62.7305,81.3668,47.8616,11.223045586041415
1786,Morocco,MAR,2001,25062.79,66.62105000000001,66.14150000000001,80.9204,52.0502,10.595232169621482
1787,Morocco,MAR,2002,29996.97,65.68265000000001,64.7105,79.6874,52.5704,9.65149194990551
1788,Morocco,MAR,2003,31110.09,65.94080000000001,65.05969999999999,82.0814,49.7624,11.935966806254115
1789,Morocco,MAR,2004,31751.47,65.2748,63.2462,82.5404,49.6454,11.869594467760512
1790,Morocco,MAR,2005,34073.86,65.44535,66.398,81.5396,47.0822,12.616850154131905
1791,Morocco,MAR,2006,32802.89,65.82770000000001,67.2836,82.59440000000001,47.4422,12.112923984361046
1792,Morocco,MAR,2007,33565.84,65.1554,63.9896,82.2236,50.4428,11.030927942504535
1793,Morocco,MAR,2008,31751.47,65.0879,64.8869,81.55940000000001,48.8984,11.452568835299477
1794,Morocco,MAR,2009,26760.14,66.21935,65.57990000000001,84.0398,48.5978,11.456999733271436
1795,Morocco,MAR,2010,30567.96,66.983,66.14420000000001,83.36659999999999,53.015,10.418341958121914
1796,Morocco,MAR,2011,30844.28,65.9819,66.6851,81.14359999999999,51.1376,11.574675084228266
1797,Morocco,MAR,2012,31297.87,65.60375,64.0931,83.1056,48.7832,12.656910044606967
1798,Morocco,MAR,2013,33565.84,66.74945,65.615,82.1048,51.4202,12.16054189335328
1799,New Zealand,NZL,1961,3918.13,50.9642,52.3067,59.297,41.4878,6.799131519406123
1800,New Zealand,NZL,1962,4718.27,52.0685,52.3157,61.7216,43.3652,6.164005934455287
1801,New Zealand,NZL,1963,5445.83,50.4497,50.568799999999996,60.9998,41.369,6.831625770834296
1802,New Zealand,NZL,1964,6148.9,50.7095,50.6165,59.269999999999996,42.4634,6.187590943463888
1803,New Zealand,NZL,1965,7094.18,50.259800000000006,49.8812,61.096999999999994,39.9938,6.681600323275854
1804,New Zealand,NZL,1966,7956.01,50.71085,51.1898,62.362399999999994,41.1512,7.156588021028405
1805,New Zealand,NZL,1967,9380.29,50.90795,51.7955,58.289,41.5292,6.168751933959355
1806,New Zealand,NZL,1968,12428.43,50.92025,50.6012,60.7964,40.6076,6.630352986695491
1807,New Zealand,NZL,1969,14877.83,50.8088,50.146699999999996,59.5544,40.5518,6.827826607480464
1808,New Zealand,NZL,1970,16782.92,52.06895,52.393100000000004,61.8476,43.5596,6.589496095026057
1809,New Zealand,NZL,1971,18597.29,52.25315,51.8225,62.068999999999996,41.6624,6.549806866340688
1810,New Zealand,NZL,1972,22240.54,51.00125,52.0448,59.027,40.7264,6.720546217046243
1811,New Zealand,NZL,1973,30493.2,51.684050000000006,51.7397,60.332,41.504,6.4818811114311
1812,New Zealand,NZL,1974,28087.35,51.91475,51.8981,62.4614,43.230199999999996,6.722331604233218
1813,New Zealand,NZL,1975,22472.78,51.74105,51.7631,62.6612,41.6228,7.143085570676021
1814,New Zealand,NZL,1976,27172.0,50.25514999999999,50.2826,58.6004,41.7074,6.072436143831328
1815,New Zealand,NZL,1977,30129.42,50.23475,50.9594,59.540000000000006,42.553399999999996,6.391577834007958
1816,New Zealand,NZL,1978,36750.05,51.87695,51.6767,61.37420000000001,41.9522,6.835561953157515
1817,New Zealand,NZL,1979,38411.11,51.527899999999995,51.431,59.846000000000004,43.0952,6.336159349752383
1818,New Zealand,NZL,1980,42317.45,51.0794,51.743300000000005,59.8388,41.8082,6.152884730093538
1819,New Zealand,NZL,1981,40236.36,51.8945,52.4057,61.044799999999995,42.456199999999995,7.200657358628007
1820,New Zealand,NZL,1982,42638.59,50.6576,49.1405,60.913399999999996,40.9748,6.72769290024448
1821,New Zealand,NZL,1983,52383.57,50.531,51.3806,57.6482,41.2196,5.788605831207625
1822,New Zealand,NZL,1984,37815.09,51.7349,51.2312,59.318599999999996,43.818799999999996,6.024786383840436
1823,New Zealand,NZL,1985,54091.8,51.85490000000001,51.12050000000001,61.763,43.885400000000004,6.418938511226689
1824,New Zealand,NZL,1986,38457.38,51.697849999999995,52.7342,62.591,41.3528,7.184812236491385
1825,New Zealand,NZL,1987,34235.34,51.8615,51.7127,61.5524,42.9404,6.0031371062440035
1826,New Zealand,NZL,1988,35554.38,51.96815,51.0449,60.60379999999999,44.239999999999995,6.171127177502428
1827,New Zealand,NZL,1989,41410.26,52.3037,52.8431,62.24,41.54,6.598785842865336
1828,New Zealand,NZL,1990,49391.67,52.2848,52.4894,62.7386,43.0934,6.7768206640523765
1829,New Zealand,NZL,1991,45291.2,50.961800000000004,50.6669,59.945,41.5184,6.28263413314106
1830,New Zealand,NZL,1992,37738.89,49.8851,49.0892,59.7866,41.639,6.577651119026943
1831,New Zealand,NZL,1993,29483.5,50.428850000000004,50.9747,58.0352,42.620000000000005,5.515050627724429
1832,New Zealand,NZL,1994,37285.29,50.97605000000001,50.7389,60.8954,41.802800000000005,6.663137944419553
1833,New Zealand,NZL,1995,51165.22,51.47795,51.411199999999994,60.717200000000005,40.4816,6.932718400126645
1834,New Zealand,NZL,1996,51981.69,51.338300000000004,51.895399999999995,61.0052,42.139399999999995,6.593417779739263
1835,New Zealand,NZL,1997,41549.06,50.97559999999999,51.0566,60.3374,41.6786,6.125281154511864
1836,New Zealand,NZL,1998,54975.4,52.9394,52.7783,63.85819999999999,44.2418,6.5935224692668815
1837,New Zealand,NZL,1999,54612.52,52.90205,52.9448,62.4398,43.6712,6.693640894909139
1838,New Zealand,NZL,2000,54612.52,52.00805,51.4517,60.2672,44.6576,5.682167487931793
1839,New Zealand,NZL,2001,48352.95,52.14395,53.0285,60.90079999999999,41.0522,6.376097424900135
1840,New Zealand,NZL,2002,80739.44,51.79565,50.6606,60.2564,43.2176,5.705753428139644
1841,New Zealand,NZL,2003,49895.16,51.67445,50.9846,59.2034,41.626400000000004,6.0030286853614765
1842,New Zealand,NZL,2004,108136.42,50.85575,50.4473,61.6892,41.5526,6.162039881919271
1843,New Zealand,NZL,2005,92532.84,52.47575,51.2114,62.15,43.278800000000004,6.478832642957723
1844,New Zealand,NZL,2006,120837.01,51.2669,52.0448,60.178999999999995,41.459,6.124384790179482
1845,New Zealand,NZL,2007,133900.47,51.95329999999999,51.382400000000004,59.9846,43.043,6.310545944686563
1846,New Zealand,NZL,2008,186154.31,52.109,51.831500000000005,61.888999999999996,43.844,6.685443041550663
1847,New Zealand,NZL,2009,185972.87,51.176449999999996,50.6309,61.016000000000005,42.0206,6.613977804138472
1848,New Zealand,NZL,2010,172365.1,52.40435,52.203199999999995,61.59920000000001,42.4688,6.592389184299782
1849,New Zealand,NZL,2011,213188.41,52.09385,51.7055,61.178000000000004,42.7532,6.434609532336548
1850,New Zealand,NZL,2012,175993.84,51.182449999999996,51.0656,59.138600000000004,42.508399999999995,6.155757194174927
1851,New Zealand,NZL,2013,225344.69,51.9593,51.1565,60.1214,43.633399999999995,7.0972735795414525
1852,North America,,1961,628553.02,35.809850000000004,35.17700000000001,61.6334,11.687000000000001,18.775321963611507
